"ego_id","alter_id","ego_section","alter_section"
22,33,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
22,1,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
22,34,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
22,46,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
22,4,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
22,48,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
22,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
22,25,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
22,31,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
22,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
22,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
22,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
22,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
23,6,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,11,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,14,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,15,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,8,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,19,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,68,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,50,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,38,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,61,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
23,17,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,7,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
23,23,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,36,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,31,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
23,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
23,30,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
24,5,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,51,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,47,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,63,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,9,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,35,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,64,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,57,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,40,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,54,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,61,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
24,46,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,27,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
24,43,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
25,14,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
25,15,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
25,65,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,19,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
25,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,68,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
25,22,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,54,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
25,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,53,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,52,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,33,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,1,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,4,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
25,48,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
25,25,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
25,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
26,6,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
26,47,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
26,14,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
26,66,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
26,22,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
26,53,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
26,56,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
26,33,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
26,1,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
26,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
26,27,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,47,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,24,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,64,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,57,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,40,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,58,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,26,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,54,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
27,43,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
28,65,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
28,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
28,53,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
28,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
28,52,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
28,56,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
28,33,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
28,1,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
28,4,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
28,25,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
28,31,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
28,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
29,5,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,51,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,6,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,47,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,35,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,12,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,14,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,15,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,65,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,45,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,29,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,19,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,21,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,26,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,2,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,28,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,16,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,3,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,66,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,22,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,41,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,42,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,39,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,53,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,61,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,56,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,32,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,10,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,7,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,33,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,1,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,34,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,31,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
29,67,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,30,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
29,62,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
30,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
30,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
30,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
30,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
30,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
30,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
30,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
30,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
30,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
30,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
31,26,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
31,28,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
31,22,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
31,42,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
31,53,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
31,56,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
31,33,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
31,1,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
31,34,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
31,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
31,27,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
31,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
31,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
31,30,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
32,5,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
32,51,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
32,12,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
32,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
32,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
32,39,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
32,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
32,10,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
32,7,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,6,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,47,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,14,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,15,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,26,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,66,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,22,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,53,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,52,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,56,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,1,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,34,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,4,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,27,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,48,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,25,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,31,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
33,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
33,62,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
34,5,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
34,51,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
34,12,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
34,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
34,31,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
35,63,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,9,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,24,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,35,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,11,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,12,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,44,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,14,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,64,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,15,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,57,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,13,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,29,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,19,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,18,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,66,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,32,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
35,1,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
35,34,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
35,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
35,62,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
36,15,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,37,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,8,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,45,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
36,19,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,68,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,50,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,54,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,38,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,17,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,23,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,46,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
36,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,51,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,9,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,11,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,15,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,65,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,8,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,40,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,58,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,19,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,21,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,16,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,3,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,50,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,41,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,60,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,38,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,61,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,52,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,17,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,23,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,46,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,36,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
37,25,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
37,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
38,11,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,37,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,8,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,13,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,29,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,19,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,68,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,50,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,38,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,17,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,23,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,36,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
38,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,68,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,50,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,38,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,17,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,23,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,36,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
38,11,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,37,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,8,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
38,19,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
39,5,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
39,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
39,19,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
39,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
39,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
39,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
39,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
39,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
39,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
39,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
39,7,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
39,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
40,47,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
40,64,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
40,58,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
40,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
40,27,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
40,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
40,43,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
41,12,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
41,44,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
41,37,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
41,40,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
41,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,16,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,55,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,52,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,7,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,25,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
41,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,51,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,6,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,47,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,63,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,12,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,14,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,15,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,45,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,19,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,26,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,49,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,66,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,22,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,39,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,53,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,56,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,10,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,7,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,33,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,1,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,34,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,31,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,62,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,51,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,6,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,47,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,63,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,12,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,14,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,15,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,45,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,26,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,49,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,66,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,22,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,39,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,53,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,56,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,10,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,7,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,33,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,1,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,34,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,31,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
42,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
42,62,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
